title,publish_time,source,related_instruments
新型城镇化板块探底回升 龙泉股份涨停,2023-07-27 09:47:19,快兰斯24小时财经,"301091.SZ,002671.SZ,300844.SZ,301288.SZ,300665.SZ,301024.SZ"
钢铁板块持续走强 柳钢股份涨超6%,2023-07-27 09:55:19,快兰斯24小时财经,"600019.SH,600782.SH,000932.SZ,600808.SH"
先进封装板块走弱 易天股份跌超10%,2023-07-27 10:07:44,快兰斯24小时财经,"002156.SZ,300812.SZ,600520.SH,300410.SZ,600584.SH"
饮料制造板块盘中走强 舍得酒业涨超4%,2023-07-27 10:10:01,快兰斯24小时财经,"600559.SH,600702.SH,600809.SH,002568.SZ"
大金融方向再度走高 银行股领涨,2023-07-27 10:15:55,快兰斯24小时财经,"01288.HK,01336.HK,001227.SZ,600155.SH,601336.SH,601288.SH"
汽车零部件概念股持续走高 兴民智通等近10股涨停,2023-07-27 10:28:44,快兰斯24小时财经,"301119.SZ,002355.SZ,300375.SZ,300176.SZ,301133.SZ,603786.SH,002363.SZ,002766.SZ"
中船系异动拉升 中国船舶涨超5%,2023-07-27 10:32:19,快兰斯24小时财经,"600072.SH,301311.SZ,600482.SH,600150.SH"
铭科精技：公司已成为小鹏汽车、一汽大众、赛力斯、比亚迪等的合格供应商,2023-07-27 11:09:44,快兰斯24小时财经,"XPEV.US,09868.HK,01211.HK,601127.SH,002594.SZ"
均胜电子：公司给小鹏G9、G6、G3等多款车型供应汽车电子及汽车安全类产品,2023-07-27 11:10:01,快兰斯24小时财经,XPEV.US
长飞光纤：旗下子公司长芯盛（汉川）科技正式投产,2023-07-27 12:52:35,快兰斯24小时财经,OCC.US
东方明珠：目前公司未与微软小冰直接开展业务合作,2023-07-27 13:08:29,快兰斯24小时财经,"MSFT.US,600637.SH"
光刻机板块午后走低,2023-07-27 13:09:29,快兰斯24小时财经,"300054.SZ,002409.SZ,002559.SZ,300655.SZ,300236.SZ"
电商概念股震荡走低,2023-07-27 13:09:54,快兰斯24小时财经,"002315.SZ,002640.SZ,300464.SZ,300792.SZ,301376.SZ"
钢铁板块午后拉升 重庆钢铁触及涨停,2023-07-27 13:13:16,快兰斯24小时财经,"600782.SH,000932.SZ,601003.SH"
半导体及元件午后持续走低 富创精密跌超10%,2023-07-27 13:14:54,快兰斯24小时财经,"002156.SZ,688409.SH,002409.SZ,002119.SZ"
新型城镇化板块震荡回升,2023-07-27 13:21:18,快兰斯24小时财经,"000010.SZ,301091.SZ,300844.SZ,300746.SZ,300564.SZ,301024.SZ"
ChatGPT概念午后持续走低 鸿博股份跌超5%,2023-07-27 13:22:43,快兰斯24小时财经,"301231.SZ,002530.SZ,301313.SZ,300364.SZ,002229.SZ"
零售股快速反弹，人人乐涨超7%,2023-07-27 13:43:54,快兰斯24小时财经,"600859.SH,601086.SH,002336.SZ,600697.SH"
旷达科技：内饰产品有应用于小鹏汽车相关车型，对公司整体业绩影响很小,2023-07-27 13:48:18,快兰斯24小时财经,"XPEV.US,09868.HK"
森麒麟：已获德国大众7个车型18个规格的配套资格,2023-07-27 14:00:39,快兰斯24小时财经,XPEV.US
招商证券：预计电解铝行业供需关系将长周期持续改善,2023-07-27 14:07:20,快兰斯24小时财经,"600219.SH,601388.SH,000933.SZ,002532.SZ,600595.SH,01378.HK,000807.SZ"
联诚精密：暂时没有与小鹏汽车开展合作,2023-07-27 15:07:01,快兰斯24小时财经,"XPEV.US,09868.HK"
多利科技：公司的客户包括上汽集团等传统整车制造商和理想汽车等知名新能源整车制造商,2023-07-27 15:08:01,快兰斯24小时财经,"001311.SZ,LI.US,02015.HK"
汽车零部件板块掀涨停潮 汽车股行情卷土重来？,2023-07-27 15:10:29,快兰斯24小时财经,600109.SH
雅创电子：公司与特斯拉通过部件厂商间接开展业务合作,2023-07-27 15:35:54,快兰斯24小时财经,TSLA.US
佰仁医疗：经导管瓣中瓣系统进入创新医疗器械特别审查程序,2023-07-27 15:36:06,快兰斯24小时财经,002173.SZ
盈趣科技：公司主要为小鹏汽车提供电子防眩镜等产品,2023-07-27 16:04:17,快兰斯24小时财经,"XPEV.US,09868.HK"
溯联股份：公司已于2021年成为小鹏汽车一级供应商,2023-07-27 16:16:00,快兰斯24小时财经,"XPEV.US,09868.HK"
贝达药业：EYP-1901玻璃体内植入剂药品获得临床试验批准,2023-07-27 16:42:12,快兰斯24小时财经,EYPT.US
中海达：目前公司车载端软硬件产品已定点应用在小鹏等多款量产新车型,2023-07-27 16:47:13,快兰斯24小时财经,XPEV.US
中航电测20cm涨停，两机构卖出5.18亿元,2023-07-27 16:50:35,快兰斯24小时财经,300114.SZ
2022年全球百大集装箱港口发布，榜单前十名中有7个来自中国,2023-07-27 17:41:25,快兰斯24小时财经,"601228.SH,LOW.US"
南向资金今日净卖出约37亿港元 小鹏汽车净卖出居前,2023-07-27 17:55:12,快兰斯24小时财经,"XPEV.US,09868.HK,02331.HK"
致欧科技：目前暂无在国内平台上拓展的计划,2023-07-27 18:05:54,快兰斯24小时财经,AMZN.US
亿纬锂能：拟与泰国公司EA集团建设至少6GWh的电池生产基地,2023-07-27 18:35:18,快兰斯24小时财经,CIG.C.US
标榜股份：今年以来，新能源业务客户不断增加,2023-07-27 18:50:09,快兰斯24小时财经,"002594.SZ,300207.SZ,01211.HK,RIO.US"
金禄电子：PCB产品有应用于小鹏汽车,2023-07-27 18:51:13,快兰斯24小时财经,"XPEV.US,09868.HK"
美晨生态：公司作为小鹏汽车一级供应商，已有多个量产项目在稳定供货,2023-07-27 18:58:25,快兰斯24小时财经,"XPEV.US,09868.HK"
海泰科：公司与长城、吉利、比亚迪、高合采取直接合作的模式,2023-07-27 20:16:17,快兰斯24小时财经,"XPEV.US,01211.HK,NIO.US,09866.HK,002594.SZ"
中集集团：当前公司三个生产基地的市场订单稳定,2023-07-27 21:58:25,快兰斯24小时财经,CLNE.US
61股发布上半年业绩快报 多股获北上资金增持,2023-07-28 02:33:20,快兰斯24小时财经,"002315.SZ,002028.SZ"
十余家公司股权激励“门槛”过低被问询，专家提醒：股权激励不能成为利益输送工具,2023-07-28 03:40:37,快兰斯24小时财经,"300236.SZ,300109.SZ,300002.SZ,002213.SZ,300577.SZ"
上市公司半年报陆续披露，基金机构寻找业绩之锚,2023-07-28 06:59:39,快兰斯24小时财经,"600428.SH,000690.SZ,002380.SZ"
松芝股份：公司暂未与特斯拉在业务上进行合作,2023-07-28 08:47:01,快兰斯24小时财经,TSLA.US
致远互联再签约燕京啤酒,2023-07-28 08:52:49,快兰斯24小时财经,"TCOM.US,000729.SZ,09961.HK"
贵金属盘初走低 四川黄金跌超4%,2023-07-28 09:28:30,快兰斯24小时财经,"001337.SZ,600489.SH,000975.SZ,600988.SH"
汽车整车异动下跌 亚星客车跌近5%,2023-07-28 09:28:44,快兰斯24小时财经,"000625.SZ,000980.SZ,600066.SH,000550.SZ"
美容护理盘初走强 水羊股份涨超16%,2023-07-28 09:31:57,快兰斯24小时财经,"002094.SZ,002762.SZ,002612.SZ,002172.SZ"
水利板块走强 龙泉股份2连板,2023-07-28 09:34:01,快兰斯24小时财经,"002671.SZ,300198.SZ,300262.SZ,301038.SZ,301151.SZ"
券商股开盘冲高 太平洋涨超5%,2023-07-28 09:34:49,快兰斯24小时财经,"06178.HK,600030.SH,601555.SH,002945.SZ,601788.SH,06030.HK,601136.SH"
太平洋等34股近五日获机构净买入,2023-07-28 09:41:55,快兰斯24小时财经,"000656.SZ,000625.SZ,002271.SZ"
东方甄选涨近5% 机构给予“买入”评级,2023-07-28 09:50:19,快兰斯24小时财经,01797.HK
商业连锁板块震荡走强 中兴商业、国芳集团涨停,2023-07-28 09:59:30,快兰斯24小时财经,"600814.SH,002336.SZ,000715.SZ,600280.SH"
金发科技、卧龙电驱等参设股权投资公司 注册资本32.8亿,2023-07-28 10:00:15,快兰斯24小时财经,"600143.SH,600030.SH,06030.HK"
一体化压铸异动下跌 博俊科技跌超6%,2023-07-28 10:05:29,快兰斯24小时财经,"001319.SZ,605133.SH,002101.SZ,300926.SZ"
汽车零部件板块探底拉升 鹏翎股份涨超14%,2023-07-28 10:11:30,快兰斯24小时财经,"301119.SZ,300375.SZ,002355.SZ,301398.SZ"
游戏股持续低迷 顺网科技跌超4%,2023-07-28 10:19:44,快兰斯24小时财经,"002292.SZ,300113.SZ,300002.SZ,300364.SZ,002555.SZ"
中京电子：公司直接或间接为比亚迪、上汽、小鹏、理想等新能源汽车厂商提供动力电池BMS配套产品服务,2023-07-28 10:37:42,快兰斯24小时财经,"002594.SZ,01211.HK,XPEV.US"
大金融概念集体拉升 天风证券涨超8%,2023-07-28 10:42:18,快兰斯24小时财经,"03678.HK,601059.SH,002142.SZ,001236.SZ,06030.HK,600030.SH,601136.SH"
智能驾驶板块持续走强 赛力斯涨停,2023-07-28 10:48:18,快兰斯24小时财经,"01057.HK,300403.SZ,601127.SH,300304.SZ,301398.SZ,002703.SZ"
金融科技股震荡拉升,2023-07-28 10:57:41,快兰斯24小时财经,"300368.SZ,300085.SZ,300033.SZ,601519.SH,300803.SZ"
房地产开发午后持续拉升 金科股份冲击涨停,2023-07-28 13:03:06,快兰斯24小时财经,"000656.SZ,600266.SH,600067.SH,002146.SZ,002244.SZ"
互联网金融板块异动拉升 同花顺涨超14%,2023-07-28 13:05:54,快兰斯24小时财经,"301315.SZ,600446.SH,300085.SZ,300033.SZ"
10股获基金调研，美埃科技最受关注,2023-07-28 13:11:54,快兰斯24小时财经,"688305.SH,600363.SH"
免税概念午后异动拉升 海印股份涨停,2023-07-28 13:19:59,快兰斯24小时财经,"600238.SH,000759.SZ,000861.SZ,001979.SZ"
顺网科技旗下汉威信恒与酷斯塔夫战略合作,2023-07-28 14:39:23,快兰斯24小时财经,300336.SZ
彩讯股份中标咪咕公司2023-2024年用户集中运营支撑服务项目,2023-07-28 14:57:43,快兰斯24小时财经,300634.SZ
两大芯片公司“互怼”！乐鑫科技称同行误导投资者，博通集成回应,2023-07-28 15:06:09,快兰斯24小时财经,"603068.SH,AVGO.US"
国华网安：未建立类似华为自主研发的综合管理平台,2023-07-28 15:25:30,快兰斯24小时财经,00370.HK
菜鸟东南亚最大智慧物流枢纽 印尼雅加达cHub正式启用,2023-07-28 15:27:46,快兰斯24小时财经,HUBG.US
中瓷电子：碳化硅功率模块，目前已与比亚迪、智旋等重要客户签订供货协议并供货,2023-07-28 15:44:02,快兰斯24小时财经,"01211.HK,002594.SZ"
德迈仕：公司新能源汽车产品最终使用客户包括小鹏汽车,2023-07-28 16:06:02,快兰斯24小时财经,"XPEV.US,09868.HK"
金达威：股东拟减持不超过1.97%股份,2023-07-28 16:24:00,快兰斯24小时财经,002626.SZ
华伍股份：参股子公司勒迈科技前期通过其客户与特斯拉有过相关接触，目前尚未送样特斯拉,2023-07-28 16:34:07,快兰斯24小时财经,TSLA.US
联络互动：子公司Newegg与全球许多最大的技术产品商保持长期合作关系,2023-07-28 16:34:27,快兰斯24小时财经,"NVDA.US,AMD.US,INTC.US,MSFT.US"
星源卓镁：公司暂未向小鹏汽车供货,2023-07-28 16:34:30,快兰斯24小时财经,"XPEV.US,09868.HK"
雅创电子：目前与小鹏配套的有P7和G9等平台车型,2023-07-28 16:41:42,快兰斯24小时财经,XPEV.US
双良节能：签订1.35亿元日常经营性合同,2023-07-28 17:03:36,快兰斯24小时财经,01539.HK
东方财富、中信证券等32股获特大单资金净流入超2亿元,2023-07-28 17:33:40,快兰斯24小时财经,"000001.SZ,300059.SZ,600030.SH,601688.SH,000977.SZ,06030.HK,601127.SH,000625.SZ,06886.HK"
南向资金今日净买入73亿港元 恒生中国企业净买入居前,2023-07-28 17:42:01,快兰斯24小时财经,"03690.HK,01797.HK"
30股获机构买入型评级，今世缘、万华化学关注度最高,2023-07-28 17:44:01,快兰斯24小时财经,"300378.SZ,002138.SZ,600363.SH,603369.SH,600309.SH,002568.SZ,300740.SZ"
顺丰控股最快8月向港交所提交上市申请？回应：建议关注后续公告,2023-07-28 17:59:21,快兰斯24小时财经,"JPM.US,GS.US"
铜牛信息：拟签署项目入园协议,2023-07-28 18:47:04,快兰斯24小时财经,000931.SZ
A股机构化进程持续加快 券商私募业务升温,2023-07-29 03:24:37,快兰斯24小时财经,600918.SH
7月券商调研忙 绩优股受关注,2023-07-29 08:02:09,快兰斯24小时财经,"002791.SZ,002965.SZ"
英特尔宣布大湾区科技创新中心启动运营,2023-07-29 10:22:55,快兰斯24小时财经,"INTC.US,002837.SZ"
浙商中拓：山西省介休市委副书记、市长魏鹏耀一行到公司走访交流,2023-07-29 10:30:26,快兰斯24小时财经,000906.SZ
福然德股份与宝山电信、孟伯智能签订 5G 智慧工厂战略合作协议,2023-07-29 10:49:56,快兰斯24小时财经,605050.SH
河南多家上市公司：暂未受台风影响 生产经营状况良好,2023-07-29 15:58:19,快兰斯24小时财经,"300480.SZ,600595.SH,300007.SZ,002448.SZ,300179.SZ"
新天绿色能源公司与三一重能公司签署战略合作协议,2023-07-29 20:44:22,快兰斯24小时财经,"600956.SH,00956.HK"
英维克与英特尔签约，加速液冷技术推广应用,2023-07-29 22:05:05,快兰斯24小时财经,INTC.US
顺网科技与咪咕合作签订战略升级协议,2023-07-29 22:53:00,快兰斯24小时财经,300113.SZ
华为政务一网通军团与拓维信息等同舟共济伙伴签约,2023-07-30 12:29:52,快兰斯24小时财经,00939.HK
下周50只股票限售股解禁，解禁市值945.79亿元,2023-07-30 14:43:38,快兰斯24小时财经,"605318.SH,605118.SH,01456.HK,601456.SH,301269.SZ,605222.SH"
粤水电：目前在手订单充足 生产任务较饱满,2023-07-30 15:25:13,快兰斯24小时财经,CLNE.US
月内12家A股公司刷新分拆上市进度条 创业板成为拟上市板块优选,2023-07-31 07:10:29,快兰斯24小时财经,"002614.SZ,600018.SH"
国泰君安：楼市政策密度将决定板块高度，目前已经是蜜月期,2023-07-31 07:54:58,快兰斯24小时财经,"601211.SH,600048.SH,001979.SZ,02611.HK,600683.SH,600376.SH"
华图山鼎：拟拓展新业务进入职业教育领域,2023-07-31 08:01:36,快兰斯24小时财经,CECO.US
国泰君安：投资端改革成新重点 增持头部券商,2023-07-31 08:09:26,快兰斯24小时财经,"601211.SH,601601.SH,01336.HK,601555.SH,300033.SZ,02601.HK,02611.HK,06030.HK,600030.SH,601336.SH,601688.SH,06886.HK"
安凯客车：公司与小鹏汽车没有合作项目,2023-07-31 08:25:54,快兰斯24小时财经,"XPEV.US,09868.HK"
证券板块开盘继续走强 太平洋等一字涨停,2023-07-31 09:28:47,快兰斯24小时财经,"601162.SH,000750.SZ,601059.SH,06030.HK,600155.SH,600030.SH,601136.SH"
房地产板块开盘继续冲高 城建发展一字涨停,2023-07-31 09:33:54,快兰斯24小时财经,"600266.SH,600639.SH,002208.SZ,000090.SZ,600748.SH,000608.SZ"
汽车整车股开盘走强 海马汽车3连板,2023-07-31 09:35:42,快兰斯24小时财经,"000572.SZ,600418.SH,01839.HK,301039.SZ,601127.SH,000625.SZ,000980.SZ,000868.SZ"
转基因板块异动拉升 神农科技涨超7%,2023-07-31 09:36:18,快兰斯24小时财经,"300087.SZ,600313.SH,300189.SZ,600354.SH"
银行板块异动拉升 紫金银行涨超6%,2023-07-31 09:39:31,快兰斯24小时财经,"601838.SH,601187.SH,002142.SZ,601860.SH"
CRO概念盘中走强 康龙化成涨超5%,2023-07-31 09:42:02,快兰斯24小时财经,"603259.SH,03759.HK,688076.SH,02359.HK,688131.SH,300759.SZ"
金融IT概念股继续活跃 财富趋势20CM2连板,2023-07-31 09:43:33,快兰斯24小时财经,"603383.SH,301315.SZ,300033.SZ,601519.SH,300803.SZ"
旅游酒店板块震荡走高 金陵饭店涨停,2023-07-31 09:51:55,快兰斯24小时财经,"600754.SH,605108.SH,000721.SZ,600258.SH,301073.SZ,600706.SH"
生物制品板块异动下跌 赛伦生物跌超11%,2023-07-31 09:56:18,快兰斯24小时财经,"300122.SZ,300239.SZ,603392.SH,688163.SH"
中字头个股震荡拉升 中国中铁等多股涨超5%,2023-07-31 09:56:24,快兰斯24小时财经,"002051.SZ,300374.SZ,601186.SH,601390.SH,01186.HK,00598.HK,601598.SH,00390.HK,600528.SH"
AH股地产股集体大涨,2023-07-31 10:01:41,快兰斯24小时财经,"02777.HK,002208.SZ,00960.HK,01918.HK,002377.SZ,06158.HK,01638.HK"
小金属板块异动拉升 博迁新材涨超6%,2023-07-31 10:07:18,快兰斯24小时财经,"603799.SH,09696.HK,000960.SZ,03993.HK,603993.SH,002466.SZ"
有色金属板块震荡走高 和胜股份冲击涨停,2023-07-31 10:07:55,快兰斯24小时财经,"601168.SH,000960.SZ,600531.SH,601677.SH,002824.SZ"
房地产开发板块持续走强 金科股份涨停录得7天5板,2023-07-31 10:08:43,快兰斯24小时财经,"000656.SZ,600340.SH,000014.SZ,002146.SZ,600322.SH,002208.SZ,600376.SH"
证券板块继续走强 国海证券等再度涨停,2023-07-31 10:12:36,快兰斯24小时财经,"601162.SH,000750.SZ,601059.SH,600909.SH,600369.SH,600155.SH,601136.SH"
北京文化：公司携手鹤壁市推出“看封神电影，免费游鹤壁”系列活动,2023-07-31 10:58:21,快兰斯24小时财经,CYOU.US
工业富联投资新设电子科技公司 含智能车载设备销售业务,2023-07-31 11:49:48,快兰斯24小时财经,UMC.US
深南电路：已具备FC-BGA封装基板中阶产品样品制造能力,2023-07-31 12:52:06,快兰斯24小时财经,000037.SZ
奥特维参设科技新公司 经营范围含半导体器件专用设备制造,2023-07-31 12:58:25,快兰斯24小时财经,VJET.US
多只中药股午后跳水,2023-07-31 13:13:07,快兰斯24小时财经,"600436.SH,600129.SH,600211.SH,00874.HK,600332.SH,002864.SZ"
通宇通讯中标中国联通黑龙江美化天线（2023年）集采项目,2023-07-31 13:13:13,快兰斯24小时财经,002792.SZ
医药股持续低迷 恒瑞医药等多股午后跳水,2023-07-31 13:15:19,快兰斯24小时财经,"600276.SH,002864.SZ,688163.SH,300705.SZ,688197.SH"
储能概念异动拉升 华西能源涨停,2023-07-31 13:18:24,快兰斯24小时财经,"300820.SZ,301031.SZ,002630.SZ"
百克生物：目前流感疫苗批签发量正常,2023-07-31 13:23:30,快兰斯24小时财经,688276.SH
水利板块午后异动 韩建河山涨停,2023-07-31 13:35:06,快兰斯24小时财经,"300198.SZ,301038.SZ,002457.SZ,002761.SZ,002205.SZ"
中船系板块震荡拉升 中国重工涨超4%,2023-07-31 13:38:30,快兰斯24小时财经,"300516.SZ,600150.SH,300527.SZ,600482.SH"
西测测试：公司为中航电测的部分产品提供检测服务,2023-07-31 14:06:18,快兰斯24小时财经,300114.SZ
山东海化3亿元设新能源子公司 业务含储能技术服务,2023-07-31 14:42:42,快兰斯24小时财经,000822.SZ
江苏雷利收购无锡世珂59.09%股权 加速拓展新能源汽车热管理业务,2023-07-31 15:55:13,快兰斯24小时财经,"01211.HK,300660.SZ,002594.SZ"
中油工程：子公司签订46.58亿元EPC承包合同,2023-07-31 16:21:19,快兰斯24小时财经,600339.SH
安恒信息：车联网安全相关产品已在一些大型车企实现交付,2023-07-31 16:56:45,快兰斯24小时财经,"01211.HK,002594.SZ"
特力A：拟解散子公司华日丰田,2023-07-31 18:35:54,快兰斯24小时财经,TM.US
美晨生态：与小鹏汽车合作项目在公司主营收入中占比较低,2023-07-31 18:37:12,快兰斯24小时财经,"XPEV.US,09868.HK"
科大讯飞：股东中国移动拟减持不超过1%,2023-07-31 19:01:54,快兰斯24小时财经,002230.SZ
南方精工：上半年净利润亏损1236.08万元,2023-07-31 19:40:15,快兰斯24小时财经,002553.SZ
方正证券：中国信达拟减持公司不超2%股份,2023-07-31 20:08:42,快兰斯24小时财经,01359.HK
积成电子：公司与小鹏汽车暂无业务往来,2023-07-31 20:37:57,快兰斯24小时财经,"XPEV.US,09868.HK"
券商营业部龙虎榜排名更新 多家中小券商营业部上榜,2023-08-01 04:20:25,快兰斯24小时财经,"01456.HK,601456.SH,GS.US"
国泰君安：厨电需求短期有望维持增长,2023-08-01 08:47:48,快兰斯24小时财经,"002677.SZ,002508.SZ,300911.SZ,601211.SH"
酒店及餐饮盘初走强 金陵饭店竞价涨停2天2板,2023-08-01 09:28:54,快兰斯24小时财经,"000428.SZ,605108.SH,000721.SZ,301073.SZ"
证券板块盘初走低 华创云信跌超3%,2023-08-01 09:30:02,快兰斯24小时财经,"600155.SH,002926.SZ,601059.SH,601162.SH"
房地产板块盘初回调走弱,2023-08-01 09:31:44,快兰斯24小时财经,"000656.SZ,002146.SZ,002208.SZ,600683.SH,600376.SH"
核电板块盘初走强 金通灵涨超11%,2023-08-01 09:32:19,快兰斯24小时财经,"300091.SZ,300489.SZ,002630.SZ,300411.SZ,002366.SZ"
工业金属板块异动拉升 金诚信涨超4%,2023-08-01 09:33:30,快兰斯24小时财经,"600362.SH,601899.SH,000807.SZ,02899.HK,00358.HK,000630.SZ"
贵金属早盘走强 中润资源涨超7%,2023-08-01 09:35:19,快兰斯24小时财经,"000506.SZ,001337.SZ,002155.SZ,000975.SZ"
科学仪器板块早盘走强 东方智造涨停,2023-08-01 09:36:30,快兰斯24小时财经,"002175.SZ,688600.SH,300417.SZ,688622.SH"
港股有色金属板块普遍上扬，五矿资源涨超5%,2023-08-01 09:37:55,快兰斯24小时财经,"01208.HK,ACH.US,601600.SH,01378.HK,02600.HK,600547.SH,01787.HK"
互联网电商板块异动下跌 焦点科技跌超7%,2023-08-01 09:41:20,快兰斯24小时财经,"003010.SZ,002803.SZ,002315.SZ"
转基因板块早盘走低 秋乐种业跌超4%,2023-08-01 09:47:17,快兰斯24小时财经,"300087.SZ,600313.SH,300189.SZ,600354.SH"
精进电动：公司是小鹏汽车的供应商,2023-08-01 09:54:09,快兰斯24小时财经,"XPEV.US,09868.HK"
房地产开发板块异动拉升 阳光股份涨停,2023-08-01 10:03:55,快兰斯24小时财经,"000656.SZ,600162.SH,000517.SZ,000926.SZ,600322.SH,000608.SZ"
骄成超声：线束领域客户有比亚迪、均胜电子等,2023-08-01 10:19:37,快兰斯24小时财经,"01211.HK,TEL.US,605333.SH,600699.SH,002594.SZ"
券商股跳水，华创云信跌逾3%,2023-08-01 10:21:20,快兰斯24小时财经,"601059.SH,06030.HK,600155.SH,600030.SH"
存储芯片板块异动拉升 朗科科技涨超10%,2023-08-01 10:21:45,快兰斯24小时财经,"300042.SZ,688385.SH,300475.SZ,300302.SZ"
汽车整车板块异动拉升 众泰汽车2连板,2023-08-01 10:25:49,快兰斯24小时财经,"600166.SH,000572.SZ,000951.SZ,03808.HK,600418.SH,601633.SH,02333.HK,000980.SZ"
信创概念股震荡反弹 诚迈科技涨超10%,2023-08-01 10:45:30,快兰斯24小时财经,"301236.SZ,600536.SH,301316.SZ,300598.SZ,002368.SZ,300302.SZ"
华为欧拉概念股拉升，诚迈科技涨超8%,2023-08-01 11:02:30,快兰斯24小时财经,"301236.SZ,300366.SZ,300339.SZ,600536.SH,300598.SZ"
新型城镇化概念股震荡走弱 锦和商管跌停,2023-08-01 11:04:21,快兰斯24小时财经,"300746.SZ,300844.SZ,301038.SZ,301288.SZ,603682.SH,300826.SZ"
105家公司发布半年报 超9成实现盈利,2023-08-01 11:06:14,快兰斯24小时财经,300750.SZ
科利达35亿定增落地 易方达、泉果、高盛等捧场，赵诣已加仓,2023-08-01 12:50:54,快兰斯24小时财经,"MS.US,UBS.US,300750.SZ,GS.US"
液冷服务器午后走强 浪潮信息涨超5%,2023-08-01 13:03:37,快兰斯24小时财经,"601138.SH,000977.SZ,000938.SZ"
HJT电池持续走低 慈星股份跌超9%,2023-08-01 13:23:18,快兰斯24小时财经,"300093.SZ,300118.SZ,300307.SZ,002459.SZ"
江淮代工百万级问界MPV？一直有业务合作，“明年二季度量产”时间不对,2023-08-01 13:24:44,快兰斯24小时财经,AAPL.US
有色金属概念股震荡拉升 金徽股份午后涨停,2023-08-01 13:36:19,快兰斯24小时财经,"000630.SZ,000060.SZ,000603.SZ,600490.SH,000807.SZ"
稀土永磁概念股午后拉升，中科磁业涨超5%,2023-08-01 13:54:54,快兰斯24小时财经,"300127.SZ,301141.SZ,06680.HK,300748.SZ"
港股电力设备股午后走弱,2023-08-01 14:25:38,快兰斯24小时财经,"00819.HK,00968.HK,03800.HK"
进度远超预期 全球产能最大无机氟化工项目投料试车,2023-08-01 14:33:43,快兰斯24小时财经,"600010.SH,605020.SH"
均普智能交付国内首发量产4D成像雷达产线，上车上汽飞凡R7,2023-08-01 14:46:31,快兰斯24小时财经,600104.SH
许继电气：入围中国能建集中采购项目,2023-08-01 14:56:29,快兰斯24小时财经,000400.SZ
券商股上冲乏力 反弹结束还是蓄势待发？,2023-08-01 15:29:18,快兰斯24小时财经,002500.SZ
测绘股份：签订江苏省城市生命线安全建设一期工程采购合同,2023-08-01 15:42:54,快兰斯24小时财经,300284.SZ
晶科能源N型组件助力大唐百兆瓦项目并网发电,2023-08-01 15:49:42,快兰斯24小时财经,JKS.US
苹果应用商店下架讯飞星火APP 科大讯飞回应：不清楚下架原因 其他APP情况都正常,2023-08-01 15:50:15,快兰斯24小时财经,AAPL.US
欧科亿：收到中标通知书,2023-08-01 15:50:55,快兰斯24小时财经,"00226.HK,01148.HK"
南山铝业：山东宏山80%股权转让价格定为13.18亿元,2023-08-01 16:32:30,快兰斯24小时财经,600219.SH
海思科：富马酸卢帕他定片通过仿制药一致性评价,2023-08-01 16:53:44,快兰斯24小时财经,CSCO.US
永太科技：子公司原料药上市申请获批,2023-08-01 17:02:50,快兰斯24小时财经,MRK.US
雅化集团：与特斯拉续签氢氧化锂供货协议,2023-08-01 18:12:54,快兰斯24小时财经,TSLA.US
星源卓镁收关注函 要求公司与Aptiv的合作模式等,2023-08-01 20:51:57,快兰斯24小时财经,APTV.US
北京银行：与申万宏源证券签署战略合作协议，拟在金融市场、投资银行等领域加强合作,2023-08-01 21:24:27,快兰斯24小时财经,"000166.SZ,06806.HK,000562.SZ"
科大讯飞：讯飞星火APP正在升级优化 苹果商店尚在更新中,2023-08-01 22:34:10,快兰斯24小时财经,AAPL.US
